province,food_name,product_group_tr,product_group_en,kcal_100g
Aydın,Kuyucak Portakalı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",42
Manisa,Köprübaşı Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",48
Muğla,Köyceğiz Portakalı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",45
Kütahya,Kütahya Pazarlar Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",51
İzmir,Kınık Kuru Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",73
Manisa,Kırkağaç Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",31
Hatay,Kırıkhan Havucu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",57
Hatay,Kırıkhan Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",34
Hatay,Kırıkhan Siyah Havucu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",45
Kırıkkale,Kırıkkale Kılıçlar Soğanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",61
Eskişehir,Kızılinler Bal Kabağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",51
Çorum,Kışlacık Pırasası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",39
Çanakkale,Lapseki Şeftalisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",43
Malatya,Malatya Banazı Karası Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",57
Malatya,Malatya Dalbastı Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",43
Malatya,Malatya Kayısı Çekirdeği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",52
Malatya,Malatya Kayısısı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",50
Manisa,Manisa Asma Yaprağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",43
Manisa,Manisa Sultani Çekirdeksiz Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",71
Balıkesir,Manyas Kazak Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",56
Kahramanmaraş,Maraş Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",30
Muğla,Marmaris Yer Fıstığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",512
Burdur,Melli İnciri,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",43
Edirne,Meriç Kara Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",59
Edirne,Meriç Yer Fıstığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",542
Mersin,Mersin Kan Portakalı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",49
Mardin,Midyat Acuru,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",22
Mardin,Midyat Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",59
Mardin,Midyat Turşusu / Midyat Acur Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",38
Mardin,Midyat Zeynebi Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",47
Mardin,Midyat İnciri,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",45
Muğla,Milas Ekşili Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",43
Muğla,Milas Yağlı Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",68
Muğla,Milas Çekişke Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",54
Mersin,Mut Kayısısı (Yaş Sofralık),İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",37
Muş,Muş Çorti Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",59
Erzurum,Narman Şeker Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",71
Nevşehir,Nevşehir Kabak Çekirdeği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",600
Nevşehir,Nevşehir Parmak Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",35
Tokat,Niksar Cevizi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",575
Gaziantep,Nizip Mızar Havucu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",63
Gaziantep,Nizip Patlıcanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",43
Afyonkarahisar,Nuribey Mor Mozaik Kestane Kabağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",54
Ordu,Ordu Kivisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",58
Ordu,Ordu Taflan Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",41
Ordu,Ordu Yayla Pancarı Turşusu / Ordu Dürme Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",49
Bursa,Orhangazi Gedelek Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",20
Çorum,Osmancık Kapari Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",40
Bilecik,Osmaneli Karpuzu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",47
Osmaniye,Osmaniye Yer Fıstığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",588
Gaziantep,Oğuzeli Kurutmalığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",66
Çorum,Oğuzlar Cevizi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",536
Sakarya,Pamukova Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",46
Giresun,Piraziz Elması,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",51
Ankara,Polatlı Soğanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",64
Ardahan,Posof Elması / Badele Elması,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",36
Ardahan,Posof Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",62
Adana,Pozantı Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",50
Malatya,Pütürge Dutu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",40
Tokat,Reşadiye Kırmızı Pezik Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",55
Rize,Rize Kokulu Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",52
Karabük,Safranbolu Maniye Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",44
Karabük,Safranbolu Çavuş Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",51
Manisa,Salihli Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",46
Hatay,Samandağ Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",51
Afyonkarahisar,Sandıklı Leblebisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",357
Sakarya,Sapanca Cevizi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",566
Manisa,Saruhanlı Çekirdeksiz Beyaz Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",38
Batman,Sason Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",71
İzmir,Seferihisar Mandalinası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",30
Isparta,Senirkent Dimrit Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",48
Isparta,Senirkent Üzüm Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",56
Konya,Seydişehir Karpuzu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",53
Konya,Seydişehir Leblebisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",344
Tekirdağ,Seymen Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",48
Siirt,Siirt Fıstığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",595
Mersin,Silifke Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",44
Şırnak,Silopi Behnat İnciri,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",58
Kütahya,Simav Eynal Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",54
Kütahya,Simav Kestanesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",243
Bingöl,Sivan Dut Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",59
Sivas,Sivas Pezik Turşusu / Sivas Pezik Dal Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",53
Gaziantep,Sof Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",58
Afyonkarahisar,Sultandağı Gılli Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",56
Afyonkarahisar,Sultandağı Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",42
Aydın,Sultanhisar Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",44
Amasya,Suluova Soğanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",57
Şanlıurfa,Suruç Narı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",56
Sivas,Suşehri Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",50
Van,Sıhke Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",51
Balıkesir,Sındırgı Kornişonu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",63
Balıkesir,Sındırgı Çıtır Kavun,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",44
Sakarya,Taraklı Enginarı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",55
Mersin,Tarsus Beyazı Üzüm (Topacık),İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",48
Mersin,Tarsus Sarıulak Zeytini,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",48
Kütahya,Tavşanlı Leblebisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",361
Kastamonu,Taşköprü Sarımsağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",58
Burdur,Tefenni Rezenesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",58
Tekirdağ,Tekirdağ Soğanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",63
Tekirdağ,Tekirdağ Yapıncak Salamura Asma Yaprağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",50
Tokat,Tokat Narince Salamura Asma Yaprağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",57
Tokat,Tokat Üzüm Tarhanası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",47
Kayseri,Tomarza Kabak Çekirdeği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",563
İzmir,Torbalı Kuru Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",49
Adana,Tufanbeyli Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",51
Tunceli,Tunceli Sarımsağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",56
Muğla,Ula Sarımsağı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",42
Isparta,Uluborlu Kirazı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",71
Şanlıurfa,Urfa Keten Köyneği Fıstığı / Şanlıurfa Keten Köyneği Fıstığı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",610
İzmir,Urla Sakız Enginarı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",38
Van,Van Gül Reçeli,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",312
Yalova,Yalova Aronyası,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",58
Yalova,Yalova Kivisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",56
Kayseri,Yamula Patlıcanı,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",56
Bingöl,Yedisu Horoz Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",50
Çanakkale,Yenice Kırmızı Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",41
Bursa,Yenişehir Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",51
Trabzon,Yomra Elması,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",43
Yozgat,Yozgat Aydıncık Bağrıbütün Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",60
Balıkesir,Çakıl Kestanesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",249
Denizli,Çameli Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",42
Giresun,Çamoluk Şeker Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",47
Çanakkale,Çanakkale Domatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",54
Van,Çatak Cevizi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",644
İzmir,Çavuşdağı Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",42
Afyonkarahisar,Çay İlçesi Vişnesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",52
Kahramanmaraş,Çağlayancerit Cevizi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",552
Tunceli,Çemişgezek Ulukale Dutu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",45
Diyarbakır,Çermik Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",45
İzmir,Çeşme Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",52
Çorum,Çorum Leblebisi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",336
Ankara,Çubuk Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",36
Ankara,Çubuk Vişnesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",43
Bilecik,Çukurören Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",48
Konya,Çumra Kavunu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",53
İzmir,Ödemiş Patatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",65
Mardin,Ömerli Karfoki Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",59
Kayseri,İncesu Karaevrek Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",48
Kastamonu,İnebolu Kuzu Kestane,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",250
Bursa,İnegöl Cerrah Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",40
Denizli,İsabey Çekirdeksiz Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",50
Çorum,İskilip Turşusu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",47
Çorum,İskilip Çileği,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",53
Gaziantep,İslahiye Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",42
Erzurum,İspir Kuru Fasulyesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",55
Bursa,İznik Müşküle Üzümü,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",65
Şanlıurfa,Şanlıurfa Biberi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",49
Kütahya,Şaphane Vişnesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",54
Giresun,Şebinkarahisar Karadutu,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",57
Gümüşhane,Şiran Kök Pekmezi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",46
Afyonkarahisar,Şuhut Patatesi,İşlenmiş ve işlenmemiş meyve ve sebzeler ile mantarlar,"Fruits, vegetables & mushrooms",52
Adana,Adana Analı Kızlı,Yemekler ve çorbalar,Meals & soups,257
Adana,Adana Kebabı,Yemekler ve çorbalar,Meals & soups,229
Adana,Adana İçli Köfte,Yemekler ve çorbalar,Meals & soups,264
Adana,Adana Şırdan,Yemekler ve çorbalar,Meals & soups,304
Sakarya,Adapazarı Dartılı Keşkek,Yemekler ve çorbalar,Meals & soups,224
Sakarya,Adapazarı Islama Köftesi,Yemekler ve çorbalar,Meals & soups,224
Adıyaman,Adıyaman Etsiz Çiğ Köfte,Yemekler ve çorbalar,Meals & soups,306
Afyonkarahisar,Afyon Dana Tandır / Afyonkarahisar Dana Tandır,Yemekler ve çorbalar,Meals & soups,270
Afyonkarahisar,Afyon Kebabı,Yemekler ve çorbalar,Meals & soups,214
Afyonkarahisar,Afyon Patlıcan Böreği,Yemekler ve çorbalar,Meals & soups,259
Afyonkarahisar,Afyon Sakala Çarpan Çorbası / Afyonkarahisar Sakala Çarpan Çorbası,Yemekler ve çorbalar,Meals & soups,214
Afyonkarahisar,Afyon Tandır Çorbası / Afyonkarahisar Tandır Çorbası,Yemekler ve çorbalar,Meals & soups,214
Afyonkarahisar,Afyon Velense Hamur Aşı / Afyonkarahisar Velense Hamur Aşı,Yemekler ve çorbalar,Meals & soups,246
Afyonkarahisar,Afyon İlibada Sarması/Afyon İlibada Dolması/Afyonkarahisar İlibada Sarması/Afyonkarahisar İlibada Dolması,Yemekler ve çorbalar,Meals & soups,149
Afyonkarahisar,Afyonkarahisar Göce Köftesi / Afyon Göce Köftesi,Yemekler ve çorbalar,Meals & soups,157
Afyonkarahisar,Afyonkarahisar Mercimekli Pilav / Afyon Mercimekli Pilav,Yemekler ve çorbalar,Meals & soups,210
Afyonkarahisar,Afyonkarahisar Çullama Köfte,Yemekler ve çorbalar,Meals & soups,189
Kahramanmaraş,Afşin Tava,Yemekler ve çorbalar,Meals & soups,249
Manisa,Akhisar Köfte,Yemekler ve çorbalar,Meals & soups,194
Aksaray,Aksaray Tulum Kebabı,Yemekler ve çorbalar,Meals & soups,171
Ankara,Akyurt Fıtı Çorbası,Yemekler ve çorbalar,Meals & soups,301
Ankara,Akyurt Homaçası,Yemekler ve çorbalar,Meals & soups,225
Ankara,Akyurt Soğuk Çorbası,Yemekler ve çorbalar,Meals & soups,238
Ankara,Akyurt Toyga Aşı / Akyurt Toyga Çorbası,Yemekler ve çorbalar,Meals & soups,171
Ankara,Akyurt Tutmaç Aşı /Çorbası,Yemekler ve çorbalar,Meals & soups,211
Trabzon,Akçaabat Köftesi,Yemekler ve çorbalar,Meals & soups,240
Malatya,Akçadağ Pilavı,Yemekler ve çorbalar,Meals & soups,183
Düzce,Akçakoca Ekşilisi,Yemekler ve çorbalar,Meals & soups,252
Konya,Akşehir Hersesi,Yemekler ve çorbalar,Meals & soups,208
Konya,Akşehir Tandır Kebabı,Yemekler ve çorbalar,Meals & soups,222
Çorum,Alaca Borana Yemeği,Yemekler ve çorbalar,Meals & soups,208
Çorum,Alaca Hingali,Yemekler ve çorbalar,Meals & soups,318
Çorum,Alaca Yarma Aşı,Yemekler ve çorbalar,Meals & soups,234
Çorum,Alaca Çılbır Yemeği,Yemekler ve çorbalar,Meals & soups,187
Antalya,Alanya Gülüklü (Hülüklü) Çorba,Yemekler ve çorbalar,Meals & soups,272
Manisa,Alaşehir Kapaması / Alaşehir Kapatması,Yemekler ve çorbalar,Meals & soups,180
Giresun,Alucra Oğlak Kebabı,Yemekler ve çorbalar,Meals & soups,244
Amasya,Amasya Ayva Gallesi,Yemekler ve çorbalar,Meals & soups,147
Amasya,Amasya Baklalı Dolması,Yemekler ve çorbalar,Meals & soups,175
Amasya,Amasya Etli Çiçek Bamyası Yemeği,Yemekler ve çorbalar,Meals & soups,244
Amasya,Amasya Keşkeği,Yemekler ve çorbalar,Meals & soups,268
Amasya,Amasya Patlıcan Pehli,Yemekler ve çorbalar,Meals & soups,243
Amasya,Amasya Sıkma Tarhanası,Yemekler ve çorbalar,Meals & soups,230
Amasya,Amasya Toyga Çorbası,Yemekler ve çorbalar,Meals & soups,221
Amasya,Amasya Çatal Çorbası,Yemekler ve çorbalar,Meals & soups,168
Mersin,Anamur Batırığı,Yemekler ve çorbalar,Meals & soups,203
Kahramanmaraş,Andırın Tirşiği,Yemekler ve çorbalar,Meals & soups,214
Ankara,Ankara Döneri,Yemekler ve çorbalar,Meals & soups,283
Ankara,Ankara Tava,Yemekler ve çorbalar,Meals & soups,250
Hatay,Antakya Kağıt Kebabı,Yemekler ve çorbalar,Meals & soups,156
Hatay,Antakya Külçesi,Yemekler ve çorbalar,Meals & soups,250
Hatay,Antakya Zılk Sarması,Yemekler ve çorbalar,Meals & soups,218
Antalya,Antalya Paça Çorbası,Yemekler ve çorbalar,Meals & soups,205
Antalya,Antalya Piyazı,Yemekler ve çorbalar,Meals & soups,263
Antalya,Antalya Topak Kızartması,Yemekler ve çorbalar,Meals & soups,281
Gaziantep,Antep Allı Yeşilli Dolma /Antep Nakışlı Dolma /Antep Yaz Dolması,Yemekler ve çorbalar,Meals & soups,277
Gaziantep,Antep Beyranı,Yemekler ve çorbalar,Meals & soups,197
Gaziantep,Antep Yuvarlaması / Antep Yuvalaması,Yemekler ve çorbalar,Meals & soups,221
Gaziantep,Antep Şiveydizi,Yemekler ve çorbalar,Meals & soups,250
Malatya,Arapgir Akıtma Bıciği,Yemekler ve çorbalar,Meals & soups,279
Malatya,Arapgir Balıklı Pilav,Yemekler ve çorbalar,Meals & soups,213
Malatya,Arapgir Dolaması,Yemekler ve çorbalar,Meals & soups,227
Malatya,Arapgir Kızartması,Yemekler ve çorbalar,Meals & soups,185
Malatya,Arapgir Tandır Kebabı,Yemekler ve çorbalar,Meals & soups,181
Kastamonu,Araç Akdene Göce Çorbası,Yemekler ve çorbalar,Meals & soups,272
